id,earmark_id,raw_name,crp_id,standardized_name,chamber,party,state,district
49234,28244,Eshoo,N00007335,Anna Eshoo,h,D,CA,
49197,28232,Lugar,N00001764,Richard G Lugar,s,R,IN,
49107,28188,Kissell,N00028859,Larry Kissell,h,D,NC,
49213,28234,Lynch,N00013855,Stephen F Lynch,h,D,MA,
49191,28232,"Rogers, Michael (MI)","",Michael Rogers,h,R,MI,
49205,28233,"Rogers, Michael (MI)","",Michael Rogers,h,R,MI,
49176,28230,Shea-Porter,N00028091,Carol Shea-Porter,h,D,NH,
49169,28226,Dorgan,N00004615,Byron L Dorgan,s,D,ND,
49071,28165,Tiahrt,"",Tiahrt,h,R,KS,
49261,28264,McNerney,N00026926,Jerry McNerney,h,D,CA,
49159,28218,Feinstein,N00007364,Dianne Feinstein,s,D,CA,
49035,28142,Herseth Sandlin,"",Herseth Sandlin,h,D,SD,
49066,28162,Risch,N00029441,James E Risch,s,R,ID,
49046,28152,Kirk,"",Kirk,s,D,MA,
49230,28241,Byrd,N00002200,Robert C Byrd,s,D,WV,
49219,28235,Crowley,N00001127,Joseph Crowley,h,D,NY,
49074,28166,"Kennedy, Ted",N00000308,Edward M Kennedy,s,D,MA,
49156,28217,Lucas,N00005559,Frank D Lucas,h,R,OK,
49127,28201,DeLauro,N00000615,Rosa L DeLauro,h,D,CT,
49185,28232,Conyers,N00004029,John Conyers Jr,h,D,MI,
49200,28233,Conyers,N00004029,John Conyers Jr,h,D,MI,
49170,28227,Gonzalez,"",Gonzalez,h,D,TX,
49160,28219,"Young, Bill","",Bill Young,h,R,FL,
49255,28260,Brown-Waite,N00024777,Ginny Brown-Waite,h,R,FL,
49085,28171,Bingaman,N00006518,Jeff Bingaman,s,D,NM,
49175,28230,Pingree,N00013817,Chellie Pingree,h,D,ME,
49198,28232,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
49020,28134,Baucus,N00004643,Max Baucus,s,D,MT,
49190,28232,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
49016,28132,Granger,N00008799,Kay Granger,h,R,TX,
49240,28247,Melancon,"",Melancon,h,D,LA,
48912,28070,Landrieu,N00005395,Mary L Landrieu,s,D,LA,
49096,28178,Gordon,N00003126,Bart Gordon,h,D,TN,
49063,28161,Carper,N00012508,Tom Carper,s,D,DE,
48933,28089,Langevin,N00009724,Jim Langevin,h,D,RI,
49094,28176,Blunt,"",Blunt,h,R,MO,
49327,28298,Merkley,N00029303,Jeff Merkley,s,D,OR,
49027,28138,"Levin, Carl",N00001691,Carl Levin,s,D,MI,
49227,28240,Gutierrez,"",Gutierrez,h,D,IL,
49188,28232,"Miller, Brad",N00025093,Brad Miller,h,D,NC,
49133,28202,Dodd,N00000581,Chris Dodd,s,D,"",
49144,28210,Kohl,N00004309,Herb Kohl,s,D,WI,
49112,28190,Serrano,"",Serrano,h,D,NY,
49148,28212,Holt,N00000860,Rush Holt,h,D,NJ,
49062,28161,Castle,"",Castle,h,R,DE,
48923,28082,"Johnson, Henry",N00027848,Hank Johnson,h,D,GA,
49080,28168,"Lewis, John",N00002577,John Lewis,h,D,GA,
49119,28196,Shuster,N00013770,Bill Shuster,h,R,PA,
49045,28152,Kerry,N00000245,John Kerry,s,D,MA,
49088,28173,Tierney,N00000226,John F Tierney,h,D,MA,
49118,28194,Hatch,N00009869,Orrin G Hatch,s,R,UT,
49019,28134,Rehberg,N00004645,Denny Rehberg,h,R,MT,
49052,28155,Larsen,N00009759,Rick Larsen,h,D,WA,
49084,28171,Heinrich,N00029835,Martin Heinrich,h,D,NM,
49064,28161,Kaufman,"",Kaufman,s,D,DE,
49029,28139,Graves,N00013323,Sam Graves,h,R,MO,
49093,28175,Visclosky,N00003813,Pete Visclosky,h,D,IN,
49018,28133,Inouye,N00001762,Daniel K Inouye,s,D,HI,
48936,28089,Reed,N00000362,Jack Reed,s,D,RI,
48959,28102,Kerry,N00000245,John Kerry,s,"","",
49124,28198,Graham,N00009975,Lindsey Graham,s,R,SC,
49073,28166,Delahunt,N00000280,Bill Delahunt,h,D,MA,
48939,28091,"Bishop, Sanford",N00002674,Sanford D Bishop Jr,h,D,GA,
49252,28258,Yarmuth,N00028073,John A Yarmuth,h,D,KY,
49095,28177,Hinchey,N00001222,Maurice Hinchey,h,D,NY,
49329,28299,Hodes,"",Hodes,h,D,NH,
49258,28262,Dodd,N00000581,Chris Dodd,s,D,CT,
49304,28284,Courtney,N00024842,Joe Courtney,h,D,CT,
49344,28313,Stupak,N00004196,Bart Stupak,h,D,MI,
49157,28217,Inhofe,N00005582,James M Inhofe,s,R,OK,
49273,28269,McHugh,N00001276,John M McHugh,h,R,NY,
49312,28290,"Young, Bill","",Bill Young,h,R,FL,
49394,28343,"Young, Bill","",Bill Young,h,R,FL,
49360,28323,"Smith, Adam",N00007833,Adam Smith,h,D,WA,
49328,28298,Wyden,N00007724,Ron Wyden,s,D,OR,
49338,28306,Wyden,N00007724,Ron Wyden,s,D,OR,
49429,28361,Wyden,N00007724,Ron Wyden,s,D,OR,
49241,28247,Landrieu,N00005395,Mary L Landrieu,s,D,LA,
49383,28333,Isakson,N00002593,Johnny Isakson,s,R,GA,
49484,28397,Isakson,N00002593,Johnny Isakson,s,R,GA,
49285,28279,Jackson,N00012457,Jesse Jackson Jr,h,D,IL,
35196,20457,Baldwin,N00004367,Tammy Baldwin,h,D,WI,
39883,22774,Baldwin,N00004367,Tammy Baldwin,h,D,WI,
41063,23451,Baldwin,N00004367,Tammy Baldwin,h,D,WI,
44745,25494,Baldwin,N00004367,Tammy Baldwin,h,D,WI,
49339,28307,Bordallo,N00024866,Madeleine Z Bordallo,h,D,GU,
49443,28370,Honda,N00012611,Mike Honda,h,D,CA,
49290,28280,McMorris Rodgers,"",McMorris Rodgers,h,R,WA,
49295,28280,Crapo,N00006267,Mike Crapo,s,R,ID,
49474,28391,Klein,N00027515,Ron Klein,h,D,FL,
49426,28360,Webb,N00028058,James Webb,s,D,VA,
49388,28336,Mollohan,N00002214,Alan B Mollohan,h,D,WV,
49262,28264,"Miller, George",N00007390,George Miller,h,D,CA,
49278,28272,Sires,N00027523,Albio Sires,h,D,NJ,
49244,28250,Hill,N00003875,Baron Hill,h,D,IN,
49418,28358,Menendez,N00000699,Robert Menendez,s,D,NJ,
49363,28325,Oberstar,N00001806,James L Oberstar,h,D,MN,
49286,28279,Lipinski,N00027239,Daniel Lipinski,h,D,IL,
49376,28331,Gerlach,N00025025,Jim Gerlach,h,R,PA,
49512,28413,Tester,N00027605,Jon Tester,s,D,MT,
49368,28327,Woolsey,N00007458,Lynn Woolsey,h,D,CA,
49385,28334,Neugebauer,N00026043,Randy Neugebauer,h,R,TX,
49287,28279,Quigley,N00030581,Mike Quigley,h,D,IL,
49354,28319,Ortiz,N00005998,Solomon P Ortiz,h,D,TX,
49400,28347,McNerney,N00026926,Jerry McNerney,h,D,CA,
49280,28272,Specter,N00001604,Arlen Specter,s,D,PA,
49145,28211,Frank,N00000275,Barney Frank,h,D,MA,
49282,28275,"Udall, Mark",N00008051,Mark Udall,s,D,CO,
49243,28249,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
49384,28334,Conaway,N00026041,Mike Conaway,h,R,TX,
49506,28411,Ellsworth,"",Ellsworth,h,D,IN,
49233,28243,Chandler,N00026591,Ben Chandler,h,D,KY,
49281,28275,"Bennet, Michael",N00030608,Michael F Bennet,s,D,CO,
49334,28304,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
49364,28325,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
49298,28280,Risch,N00029441,James E Risch,s,R,ID,
18834,10389,Byrd,N00002200,Robert C Byrd,s,D,WV,
49158,28218,Boxer,N00006692,Barbara Boxer,s,D,CA,
49146,28211,"Kennedy, Ted",N00000308,Edward M Kennedy,s,D,MA,
49168,28226,Conrad,N00004613,Kent Conrad,s,D,ND,
49268,28267,Lucas,N00005559,Frank D Lucas,h,R,OK,
49408,28353,McIntyre,N00002356,Mike McIntyre,h,D,NC,
49299,28281,Cochran,N00003328,Thad Cochran,s,R,MS,
49143,28209,Reid,N00009922,Harry Reid,s,D,NV,
49305,28284,DeLauro,N00000615,Rosa L DeLauro,h,D,CT,
49340,28308,Grassley,N00001758,Chuck Grassley,s,R,IA,
49207,28233,Towns,N00001082,Edolphus Towns,h,D,NY,
49352,28317,Blunt,"",Blunt,h,R,MO,
49466,28385,Roybal-Allard,N00006671,Lucille Roybal-Allard,h,D,CA,
49349,28316,Slaughter,N00001311,Louise M Slaughter,h,D,NY,
49419,28359,Pascrell,N00000751,Bill Pascrell Jr,h,D,NJ,
49150,28212,Lautenberg,N00000659,Frank R Lautenberg,s,D,NJ,
49438,28366,"Johnson, Tim",N00010084,Tim Johnson,s,D,SD,
49476,28392,"Lewis, John",N00002577,John Lewis,h,D,GA,
49279,28272,Kerry,N00000245,John Kerry,s,D,MA,
49317,28293,Holden,N00001469,Tim Holden,h,D,PA,
49431,28362,Hirono,N00028139,Mazie K Hirono,h,D,HI,
49203,28233,Rehberg,N00004645,Denny Rehberg,h,R,MT,
49513,28414,Boswell,N00004208,Leonard L Boswell,h,D,IA,
49332,28302,Perlmutter,N00027510,Edwin G Perlmutter,h,D,CO,
49381,28333,"Scott, David",N00024871,David Scott,h,D,GA,
49393,28342,"Ryan, Tim",N00025280,Tim Ryan,h,D,OH,
49266,28266,Visclosky,N00003813,Pete Visclosky,h,D,IN,
49467,28386,McKeon,N00006882,Howard P Mckeon,h,R,CA,
49149,28212,Rothman,N00008619,Steven R Rothman,h,D,NJ,
49214,28234,Michaud,N00024770,Mike Michaud,h,D,ME,
49450,28375,Wu,N00009824,David Wu,h,D,OR,
49179,28230,Shaheen,N00024790,Jeanne Shaheen,s,D,NH,
49275,28270,Graham,N00009975,Lindsey Graham,s,R,SC,
49276,28272,Lance,N00000898,Leonard Lance,h,R,NJ,
49362,28324,Schakowsky,N00004724,Jan Schakowsky,h,D,IL,
49164,28224,Cornyn,N00024852,John Cornyn,s,R,TX,
49171,28227,Cornyn,N00024852,John Cornyn,s,R,TX,
49306,28284,Dodd,N00000581,Chris Dodd,s,D,CT,
49445,28371,Buchanan,N00027626,Vernon Buchanan,h,R,FL,
49616,28475,Dicks,N00007918,Norm Dicks,h,D,WA,
49313,28291,Shelby,N00009920,Richard C Shelby,s,R,AL,
49594,28468,Chambliss,N00002685,Saxby Chambliss,s,R,GA,
49583,28460,"Markey, Ed",N00000270,Edward J Markey,h,D,MA,
49453,28376,Butterfield,N00027035,G K Butterfield,h,D,NC,
49543,28434,"Price, David",N00002260,David Price,h,D,NC,
49587,28461,"Hall, Ralph",N00005645,Ralph M Hall,h,R,TX,
49425,28360,"Warner, Mark",N00002097,Mark Warner,s,D,VA,
49533,28429,Stupak,N00004196,Bart Stupak,h,D,MI,
49269,28267,Inhofe,N00005582,James M Inhofe,s,R,OK,
49406,28352,"Brown, Corrine",N00002713,Corrine Brown,h,D,FL,
46452,26526,Baldwin,N00004367,Tammy Baldwin,h,D,WI,
49430,28362,Abercrombie,N00007665,Neil Abercrombie,h,D,HI,
49582,28459,Bond,N00005178,Christopher Bond,s,R,MO,
49483,28397,Gingrey,N00024760,Phil Gingrey,h,R,GA,
49427,28361,Walden,N00007690,Greg Walden,h,R,OR,
49525,28421,"Moran, James",N00002083,Jim Moran,h,D,VA,
49565,28449,Lincoln,N00008092,Blanche Lincoln,s,D,AR,
49499,28409,Pallone,N00000781,Frank Pallone Jr,h,D,NJ,
49564,28448,Durbin,N00004981,Dick Durbin,s,D,IL,
49638,28487,"Brown, Henry",N00002428,Henry Brown,h,R,SC,
49576,28453,Menendez,N00000699,Robert Menendez,s,D,NJ,
49455,28377,"Murphy, Scott",N00030682,Scott Murphy,h,D,NY,
49473,28390,Murkowski,N00026050,Lisa Murkowski,s,R,AK,
49420,28359,Payne,N00000716,Donald M Payne,h,D,NJ,
49558,28442,Tester,N00027605,Jon Tester,s,D,MT,
49436,28365,Woolsey,N00007458,Lynn Woolsey,h,D,CA,
49599,28469,Kucinich,N00003572,Dennis J Kucinich,h,D,OH,
49454,28376,Burr,N00002221,Richard Burr,s,R,NC,
49495,28407,Specter,N00001604,Arlen Specter,s,D,PA,
49335,28305,"Kennedy, Patrick",N00000360,Patrick J Kennedy,h,D,RI,
49440,28367,Feinstein,N00007364,Dianne Feinstein,s,D,CA,
49490,28404,"Bishop, Tim","",Tim Bishop,h,D,NY,
49537,28433,Herseth Sandlin,"",Herseth Sandlin,h,D,SD,
49503,28410,Frank,N00000275,Barney Frank,h,D,MA,
49708,28528,Castor,N00027514,Kathy Castor,h,D,FL,
49398,28346,Taylor,N00003350,Gene Taylor,h,D,MS,
49470,28389,Taylor,N00003350,Gene Taylor,h,D,MS,
49442,28369,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
49530,28426,Putnam,N00009618,Adam H Putnam,h,R,FL,
49730,28544,Conaway,N00026041,Mike Conaway,h,R,TX,
49546,28435,Schock,N00029273,Aaron Schock,h,R,IL,
49493,28407,Platts,N00009719,Todd Platts,h,R,PA,
49536,28432,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
49545,28434,Hagan,N00029617,Kay R Hagan,s,D,NC,
49650,28494,Latham,N00004227,Tom Latham,h,R,IA,
49566,28449,Pryor,N00013823,Mark Pryor,s,D,AR,
49669,28502,Berry,N00005455,Marion Berry,h,D,AR,
49409,28354,Boxer,N00006692,Barbara Boxer,s,D,CA,
49707,28527,Bachus,N00008091,Spencer Bachus,h,R,AL,
49504,28410,"Kennedy, Ted",N00000308,Edward M Kennedy,s,D,MA,
49601,28469,Voinovich,N00003583,George V Voinovich,s,R,OH,
49271,28268,Conrad,N00004613,Kent Conrad,s,D,ND,
49508,28412,Blumenauer,N00007727,Earl Blumenauer,h,D,OR,
49529,28425,Cochran,N00003328,Thad Cochran,s,R,MS,
49496,28409,Adler,N00000812,John H Adler,h,D,NJ,
49550,28437,Vitter,N00009659,David Vitter,s,R,LA,
49637,28486,Bright,N00029838,Bobby Bright,h,D,AL,
49524,28420,Grassley,N00001758,Chuck Grassley,s,R,IA,
49618,28476,McHugh,N00001276,John M McHugh,h,R,NY,
49559,28443,Brown-Waite,N00024777,Ginny Brown-Waite,h,R,FL,
49562,28447,McCollum,N00012942,Betty McCollum,h,D,MN,
49557,28442,Baucus,N00004643,Max Baucus,s,D,MT,
49547,28436,Bilirakis,N00027462,Gus Bilirakis,h,R,FL,
49549,28437,Landrieu,N00005395,Mary L Landrieu,s,D,LA,
49595,28468,Isakson,N00002593,Johnny Isakson,s,R,GA,
49548,28437,Fleming,"",Fleming,h,R,LA,
49596,28469,Fudge,N00030490,Marcia L Fudge,h,D,OH,
49542,28434,"Miller, Brad",N00025093,Brad Miller,h,D,NC,
49497,28409,Holt,N00000860,Rush Holt,h,D,NJ,
49632,28483,Castle,"",Castle,h,R,DE,
49538,28433,"Johnson, Tim",N00010084,Tim Johnson,s,D,SD,
49598,28469,Sutton,N00027901,Betty Sue Sutton,h,D,OH,
49567,28450,Ross,N00009571,Mike Ross,h,D,AR,
49541,28434,Etheridge,N00002269,Bob Etheridge,h,D,NC,
49617,28476,Arcuri,N00027890,Michael Arcuri,h,D,NY,
49634,28483,Kaufman,"",Kaufman,s,D,DE,
49414,28357,Simpson,N00006263,Mike Simpson,h,R,ID,
49560,28443,Martinez,N00026748,Mel Martinez,s,R,FL,
49320,28294,Reed,N00000362,Jack Reed,s,D,RI,
49468,28387,Napolitano,N00006789,Grace Napolitano,h,D,CA,
49397,28345,"Nelson, Ben",N00005329,Ben Nelson,s,D,NE,
49380,28333,Marshall,N00009635,Jame Creel Marshall,h,D,GA,
49358,28322,Cornyn,N00024852,John Cornyn,s,R,TX,
49392,28341,Weiner,N00001110,Anthony D Weiner,h,D,NY,
49448,28373,Capps,N00007232,Lois Capps,h,D,CA,
49836,28603,Chambliss,N00002685,Saxby Chambliss,s,R,GA,
49702,28521,"Price, David",N00002260,David Price,h,D,NC,
49641,28489,Gohmert,N00026148,Louis B Gohmert Jr,h,R,TX,
49570,28451,Baird,N00007936,Brian Baird,h,D,WA,
49853,28615,"Udall, Tom",N00006561,Tom Udall,s,D,NM,
49697,28520,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
49742,28549,Baucus,N00004643,Max Baucus,s,D,MT,
49687,28512,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
49848,28611,Wyden,N00007724,Ron Wyden,s,D,OR,
49705,28524,Wasserman Schultz,"",Wasserman Schultz,h,D,FL,
49759,28558,Carper,N00012508,Tom Carper,s,D,DE,
49847,28611,Merkley,N00029303,Jeff Merkley,s,D,OR,
49531,28427,"Davis, Susan",N00009604,Susan A Davis,h,D,CA,
49643,28491,"Davis, Susan",N00009604,Susan A Davis,h,D,CA,
49734,28545,"Brown, Corrine",N00002713,Corrine Brown,h,D,FL,
49563,28448,Jackson,N00012457,Jesse Jackson Jr,h,D,IL,
49652,28495,Dahlkemper,N00029414,Kathleen Dahlkemper,h,D,PA,
49621,28477,Boozman,"",Boozman,h,R,AR,
49717,28532,McGovern,N00000179,James P McGovern,h,D,MA,
49706,28526,Turner,N00025175,Michael R Turner,h,R,OH,
49690,28513,"Nelson, Bill",N00009926,Bill Nelson,s,D,FL,
49657,28495,Casey,N00027503,Bob Casey,s,D,PA,
49800,28572,Casey,N00027503,Bob Casey,s,D,PA,
49806,28577,Casey,N00027503,Bob Casey,s,D,PA,
49855,28617,Schrader,N00030071,Kurt Schrader,h,D,OR,
49744,28550,McMahon,N00030267,Michael E McMahon,h,D,NY,
49694,28517,Webb,N00028058,James Webb,s,D,VA,
49740,28548,"Moran, James",N00002083,Jim Moran,h,D,VA,
49791,28571,Dent,N00026171,Charlie Dent,h,R,PA,
49676,28507,"Edwards, Chet",N00005794,Chet Edwards,h,D,TX,
49851,28615,"Salazar, John",N00026431,John Salazar,h,D,CO,
49778,28564,Menendez,N00000699,Robert Menendez,s,D,NJ,
49738,28546,"Brown, Sherrod",N00003535,Sherrod Brown,s,D,OH,
49699,28521,Kissell,N00028859,Larry Kissell,h,D,NC,
49743,28549,Tester,N00027605,Jon Tester,s,D,MT,
49720,28535,Lynch,N00013855,Stephen F Lynch,h,D,MA,
49879,28627,Roskam,N00004719,Peter Roskam,h,R,IL,
49664,28499,Dorgan,N00004615,Byron L Dorgan,s,D,ND,
49792,28571,"Hall, John",N00027888,John Hall,h,D,NY,
49703,28521,Burr,N00002221,Richard Burr,s,R,NC,
49784,28569,Specter,N00001604,Arlen Specter,s,D,PA,
49667,28501,Herseth Sandlin,"",Herseth Sandlin,h,D,SD,
49719,28534,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
49686,28511,Kirk,"",Kirk,s,D,MA,
49876,28626,Latham,N00004227,Tom Latham,h,R,IA,
49672,28502,Pryor,N00013823,Mark Pryor,s,D,AR,
49842,28609,Berry,N00005455,Marion Berry,h,D,AR,
49721,28536,Cardin,N00001955,Ben Cardin,s,D,MD,
49640,28488,Boxer,N00006692,Barbara Boxer,s,D,CA,
49684,28511,"Kennedy, Ted",N00000308,Edward M Kennedy,s,D,MA,
49663,28499,Conrad,N00004613,Kent Conrad,s,D,ND,
49700,28521,McIntyre,N00002356,Mike McIntyre,h,D,NC,
49812,28583,Grassley,N00001758,Chuck Grassley,s,R,IA,
49863,28620,Grassley,N00001758,Chuck Grassley,s,R,IA,
49756,28556,Foster,N00029139,Bill Foster,h,D,IL,
49849,28613,Sablan,N00030418,Gregorio Kilili Cama Sablan,h,I,MP,
49856,28617,Merkley,N00029303,Jeff Merkley,s,D,OR,
49534,28429,"Levin, Carl",N00001691,Carl Levin,s,D,MI,
49692,28515,Perriello,"",Perriello,h,D,VA,
49728,28542,Forbes,N00013799,J Randy Forbes,h,R,VA,
49659,28496,Kohl,N00004309,Herb Kohl,s,D,WI,
49757,28557,Castle,"",Castle,h,R,DE,
49575,28453,Lautenberg,N00000659,Frank R Lautenberg,s,D,NJ,
49668,28501,"Johnson, Tim",N00010084,Tim Johnson,s,D,SD,
49655,28495,Shuster,N00013770,Bill Shuster,h,R,PA,
49644,28491,Filner,N00007033,Bob Filner,h,D,CA,
49858,28618,Ross,N00009571,Mike Ross,h,D,AR,
49685,28511,Kerry,N00000245,John Kerry,s,D,MA,
49698,28521,Etheridge,N00002269,Bob Etheridge,h,D,NC,
49653,28495,Holden,N00001469,Tim Holden,h,D,PA,
49711,28530,Childers,"",Childers,h,D,MS,
49556,28442,Rehberg,N00004645,Denny Rehberg,h,R,MT,
49704,28523,Ensign,N00006619,John Ensign,s,R,NV,
49760,28558,Kaufman,"",Kaufman,s,D,DE,
49811,28583,Boswell,N00004208,Leonard L Boswell,h,D,IA,
49754,28554,"Scott, David",N00024871,David Scott,h,D,GA,
49737,28546,"Ryan, Tim",N00025280,Tim Ryan,h,D,OH,
49539,28433,Thune,N00004572,John Thune,s,R,SD,
49823,28593,Himes,N00029070,Jim Himes,h,D,CT,
49689,28513,Crenshaw,N00012739,Ander Crenshaw,h,R,FL,
49577,28454,Aderholt,N00003028,Robert B Aderholt,h,R,AL,
49846,28611,Wu,N00009824,David Wu,h,D,OR,
49723,28538,Kratovil,N00029146,Frank M Kratovil Jr,h,D,MD,
49516,28415,"Nelson, Ben",N00005329,Ben Nelson,s,D,NE,
49527,28423,"Bishop, Sanford",N00002674,Sanford D Bishop Jr,h,D,GA,
49880,28627,Schakowsky,N00004724,Jan Schakowsky,h,D,IL,
49579,28456,"Davis, Lincoln",N00003264,Lincoln Davis,h,D,TN,
49532,28428,Christensen,N00000133,Donna Christian-Christensen,h,D,VI,
49793,28571,Hinchey,N00001222,Maurice Hinchey,h,D,NY,
49901,28641,"Rogers, Michael (AL)",N00024759,Mike D Rogers,h,R,AL,
49829,28599,"Young, Don",N00007999,Don Young,h,R,AK,
49735,28545,Posey,N00029662,Bill Posey,h,R,FL,
50009,28700,Chambliss,N00002685,Saxby Chambliss,s,R,GA,
49960,28673,Stearns,N00002782,Cliff Stearns,h,R,FL,
49993,28687,Tauscher,N00007422,Ellen O Tauscher,h,D,CA,
50012,28715,"Warner, Mark",N00002097,Mark Warner,s,D,VA,
49840,28607,DeGette,N00006134,Diana DeGette,h,D,CO,
49970,28678,"Smith, Adam",N00007833,Adam Smith,h,D,WA,
50095,28772,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
49736,28546,Boccieri,N00029161,John A Boccieri,h,D,OH,
50026,28723,Wyden,N00007724,Ron Wyden,s,D,OR,
49799,28572,"Brady, Robert",N00001619,Robert A Brady,h,D,PA,
49984,28685,Kaptur,N00003522,Marcy Kaptur,h,D,OH,
46808,26763,Baldwin,N00004367,Tammy Baldwin,h,D,WI,
7216,3329,Franks,N00006423,Trent Franks,h,R,AZ,
7220,3330,Franks,N00006423,Trent Franks,h,R,AZ,
45389,25825,Franks,N00006423,Trent Franks,h,R,AZ,
12589,6354,Rahall,N00002198,Nick Rahall,h,D,WV,
14340,7423,Rahall,N00002198,Nick Rahall,h,D,WV,
49973,28680,McGovern,N00000179,James P McGovern,h,D,MA,
49985,28685,Turner,N00025175,Michael R Turner,h,R,OH,
49944,28665,Roberts,N00005285,Pat Roberts,s,R,KS,
49890,28635,Sestak,"",Sestak,h,D,PA,
49979,28682,Tanner,N00003254,John Tanner,h,D,TN,
49903,28643,Abercrombie,N00007665,Neil Abercrombie,h,D,HI,
50000,28693,"Bishop, Rob",N00025292,Rob Bishop,h,R,UT,
49884,28631,Walden,N00007690,Greg Walden,h,R,OR,
50013,28715,Webb,N00028058,James Webb,s,D,VA,
49854,28616,"Moran, James",N00002083,Jim Moran,h,D,VA,
49946,28667,Clarke,N00026961,Yvette D Clarke,h,D,NY,
49936,28662,Hoyer,N00001821,Steny H Hoyer,h,D,MD,
50034,28727,LoBiondo,N00000851,Frank A LoBiondo,h,R,NJ,
49925,28654,Lofgren,N00007479,Zoe Lofgren,h,D,CA,
49999,28692,Kildee,N00004070,Dale E Kildee,h,D,MI,
49894,28638,Pierluisi,N00029168,Pedro Pierluisi,h,D,PR,
49945,28666,"Brown, Sherrod",N00003535,Sherrod Brown,s,D,OH,
49783,28568,"Smith, Christopher",N00009816,Chris Smith,h,R,NJ,
49785,28570,"Smith, Christopher",N00009816,Chris Smith,h,R,NJ,
49850,28614,Boyd,N00002743,Allen Boyd,h,D,FL,
49964,28674,Dorgan,N00004615,Byron L Dorgan,s,D,ND,
50047,28741,"Hall, John",N00027888,John Hall,h,D,NY,
49827,28597,Tiahrt,"",Tiahrt,h,R,KS,
49943,28665,Tiahrt,"",Tiahrt,h,R,KS,
49991,28687,McNerney,N00026926,Jerry McNerney,h,D,CA,
49893,28637,Specter,N00001604,Arlen Specter,s,D,PA,
49828,28597,Brownback,N00005244,Sam Brownback,s,R,KS,
49892,28636,Feinstein,N00007364,Dianne Feinstein,s,D,CA,
49927,28656,Barton,N00005656,Joe Barton,h,R,TX,
49834,28601,Cole,N00025726,Tom Cole,h,R,OK,
49887,28632,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
49926,28655,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
49975,28680,Kirk,"",Kirk,s,D,MA,
50004,28695,Byrd,N00002200,Robert C Byrd,s,D,WV,
49929,28657,Hagan,N00029617,Kay R Hagan,s,D,NC,
50123,28793,Pryor,N00013823,Mark Pryor,s,D,AR,
49966,28675,Bunning,N00003437,Jim Bunning,s,R,KY,
49986,28685,Voinovich,N00003583,George V Voinovich,s,R,OH,
49928,28657,McIntyre,N00002356,Mike McIntyre,h,D,NC,
49980,28682,"Alexander, Lamar",N00009888,Lamar Alexander,s,R,TN,
49845,28611,Blumenauer,N00007727,Earl Blumenauer,h,D,OR,
49983,28684,Vitter,N00009659,David Vitter,s,R,LA,
49905,28644,Conyers,N00004029,John Conyers Jr,h,D,MI,
50019,28722,Melancon,"",Melancon,h,D,LA,
49722,28538,Bartlett,N00002017,Roscoe G Bartlett,h,R,MD,
50025,28723,Merkley,N00029303,Jeff Merkley,s,D,OR,
50098,28774,Roybal-Allard,N00006671,Lucille Roybal-Allard,h,D,CA,
49782,28568,Holt,N00000860,Rush Holt,h,D,NJ,
49764,28560,Castle,"",Castle,h,R,DE,
49767,28561,Castle,"",Castle,h,R,DE,
50006,28697,Cao,"",Cao,h,R,LA,
49923,28652,"Diaz-Balart, Mario",N00025337,Mario Diaz-Balart,h,R,FL,
49802,28573,Schwartz,N00001579,Allyson Schwartz,h,D,PA,
49981,28683,Ross,N00009571,Mike Ross,h,D,AR,
49941,28664,Hirono,N00028139,Mazie K Hirono,h,D,HI,
49897,28640,Childers,"",Childers,h,D,MS,
49691,28514,Rehberg,N00004645,Denny Rehberg,h,R,MT,
49769,28561,Kaufman,"",Kaufman,s,D,DE,
50110,28782,Boswell,N00004208,Leonard L Boswell,h,D,IA,
49942,28664,Inouye,N00001762,Daniel K Inouye,s,D,HI,
49947,28667,Meeks,N00001171,Gregory W Meeks,h,D,NY,
50058,28749,Kratovil,N00029146,Frank M Kratovil Jr,h,D,MD,
50060,28750,Sherman,N00006897,Brad Sherman,h,D,CA,
50057,28748,"Moran, Jerry","",Jerry Moran,h,R,KS,
49859,28619,Lance,N00000898,Leonard Lance,h,R,NJ,
49808,28580,"Bishop, Sanford",N00002674,Sanford D Bishop Jr,h,D,GA,
49678,28507,Cornyn,N00024852,John Cornyn,s,R,TX,
50083,28763,"Moore, Dennis","",Dennis Moore,h,D,KS,
50014,28716,Capito,N00009771,Shelley Moore Capito,h,R,WV,
49924,28653,Schiff,N00009585,Adam Schiff,h,D,CA,
50056,28747,Dicks,N00007918,Norm Dicks,h,D,WA,
49931,28659,Shelby,N00009920,Richard C Shelby,s,R,AL,
